doc_id,query_id,score,query_type,evaluated_at_cet,top_k,num_queries_total,num_query_types,qrels_source,data_source,method,model_name,experiment,config_slug,text_source,chunk_size,chunk_overlap,include_title_chunk,index_dir
föräldrar i kris - neonatologi,Familjen vill sova med sitt barn mellan sig. Var hittar du informationen du behöver förmedla till föräldrarna?,0.9071345925331116,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"introduktion undersköterska 101 b, onk 13845",Familjen vill sova med sitt barn mellan sig. Var hittar du informationen du behöver förmedla till föräldrarna?,0.9069533348083496,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
utvecklingsstödjande familjecentrerad vård - personalinformation,Familjen vill sova med sitt barn mellan sig. Var hittar du informationen du behöver förmedla till föräldrarna?,0.9069299101829529,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"kuratorskontakt gällande barn som anhöriga i vården, rutin as",Familjen vill sova med sitt barn mellan sig. Var hittar du informationen du behöver förmedla till föräldrarna?,0.9061015248298645,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
psykisk ohälsa och sjukdom i graviditet,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9231166243553162,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
handläggningsrutin för kurator vid abort eller missfall,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9224342703819275,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
intrahospitala transporter - barn,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9216196537017822,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"intrauterin fosterdöd, iufd",Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9216085076332092,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
grundläggande omhändertagande av nyfött barn,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9208228588104248,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
familjer i behov av extra stöd överrapportering från barnmorska till barnavårdscentral,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9204457402229309,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
ecmo - extracorporeal membran oxygenering - förberedelser och uppstart,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9195919036865234,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
handlingsplan vid hög arbetsbelastning kvinnosjukvård,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9193271398544312,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
sexuella övergrepp mot puberterade flickor och pojkar under 18 år - checklista för sjuksköterskor på barnakuten,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9184840321540833,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"basprogram för vård och övervakning av graviditet, barnmorskemottagning i uppsala län",Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9180167317390442,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
introduktion anestesiologer- operationsavdelningen le,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9165402054786682,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
arbetsbeskrivning inskrivningsmottagningen öron- näs- och halsavdelning 85f1,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9161566495895386,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"vårdrutin, obstetrik, postop ing 96",Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9160411953926086,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
amning-riktlinje för akademiska sjukhuset,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.915915310382843,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
vårdprogram för förlossningsbristningar,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9158706068992615,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
bb vård i hemmet,Barn med 36 grader i temperatur på efterkontroller vid förlossningen. Var hittar du information om åtgärder du ska vidta?,0.9154301285743713,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
riktlinjer för arbete med likabehandling,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8784021139144897,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
arbetsbeskrivning personal ava 65a2,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8702703714370728,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
intrahospitala transporter - barn,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8700244426727295,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"könsstympning - omhändertagande, flickor och kvinnor vid risk eller utsatthet",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8696573972702026,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"introduktion sjuksköterska 101b, onk 11947",Familj går hem efter 12h. Vilket är ditt ansvar?,0.869633138179779,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
vas - datorutrustning,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8694206476211548,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
schemaläggning av läkare vo infektion,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8692455887794495,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"amningsförberedande samtal under graviditet och postpartum, barnmorskemottagning",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8690744042396545,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
arbetsrutiner undersköterska obstetrik förlossningen,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8690488934516907,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
patientansvarig personal,Familj går hem efter 12h. Vilket är ditt ansvar?,0.8689773082733154,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"arbetsbeskrivning receptionen, ortopediska anestesi och operationsavdelningen",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8686721324920654,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"lkg, vårdprogram",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8686378002166748,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"arbetsbeskrivning skötare, akutmottagningen för vuxenpsykiatri",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8684093356132507,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"bevakning av patientärenden, prov- och remissvar vid läkares frånvaro på hjärtsektionen",Familj går hem efter 12h. Vilket är ditt ansvar?,0.8681910634040833,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
amningssamtal med föräldrar till barn inom barnhälsovården,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9186322093009949,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"amningsförberedande samtal under graviditet och postpartum, barnmorskemottagning",Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9169318675994873,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
psykisk ohälsa och sjukdom i graviditet,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9165359139442444,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
handläggningsrutin för kurator vid abort eller missfall,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9156764149665833,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"rutin för att undvika övertänjd urinblåsa, anop",Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9144273996353149,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"läkemedel - rekommenderade läkemedel, vuxna",Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9142374396324158,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
"barn som närstående, hem 13232",Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9138961434364319,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
sexuella övergrepp mot puberterade flickor och pojkar under 18 år - checklista för sjuksköterskor på barnakuten,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9137036800384521,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
timeout vid utebliven progress eller förlängt utdrivningsskede,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9100158214569092,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
verksamhetsbeskrivning kirurgen och urologens dagvårdsavdelning,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9098792672157288,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
arbetsbeskrivning barnmottagningen för blod- och tumörsjukdomar hos barn,Barnet har ej sugit 3h efter förlossning. Var hittar du information om vilka åtgärder du ska vidta?,0.9097229838371277,Case-beskrivning,2026-03-25T09:54:08+01:00,20,80,7,google_sheet,google_sheet,dense,KBLab/bert-base-swedish-cased,dense-debug-run,chunk_250__overlap_25__title_on__text,text,250,25,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/dense-debug-run/indexes/dense/kblab-bert-base-swedish-cased/chunk_250__overlap_25__title_on__text
